,,,,,,,,,,,
minecraft:stained_glass_pane,4,,Yellow Stained Glass Pane,,tile.thinStainedGlass.yellow,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassYellow",64,0,minecraft:yellow_stained_glass_pane#inventory
minecraft:stained_glass_pane,5,,Lime Stained Glass Pane,,tile.thinStainedGlass.lime,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassLime",64,0,minecraft:lime_stained_glass_pane#inventory
minecraft:stained_glass_pane,6,,Pink Stained Glass Pane,,tile.thinStainedGlass.pink,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassPink",64,0,minecraft:pink_stained_glass_pane#inventory
minecraft:stained_glass_pane,7,,Gray Stained Glass Pane,,tile.thinStainedGlass.gray,net.minecraft.item.ItemCloth,+,"paneGlassGray
paneGlass",64,0,minecraft:gray_stained_glass_pane#inventory
minecraft:stained_glass_pane,8,,Light Gray Stained Glass Pane,,tile.thinStainedGlass.silver,net.minecraft.item.ItemCloth,+,"paneGlassLightGray
paneGlass",64,0,minecraft:silver_stained_glass_pane#inventory
minecraft:stained_glass_pane,9,,Cyan Stained Glass Pane,,tile.thinStainedGlass.cyan,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassCyan",64,0,minecraft:cyan_stained_glass_pane#inventory
minecraft:stained_glass_pane,10,,Purple Stained Glass Pane,,tile.thinStainedGlass.purple,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassPurple",64,0,minecraft:purple_stained_glass_pane#inventory
minecraft:stained_glass_pane,11,,Blue Stained Glass Pane,,tile.thinStainedGlass.blue,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassBlue",64,0,minecraft:blue_stained_glass_pane#inventory
minecraft:stained_glass_pane,12,,Brown Stained Glass Pane,,tile.thinStainedGlass.brown,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassBrown",64,0,minecraft:brown_stained_glass_pane#inventory
minecraft:stained_glass_pane,13,,Green Stained Glass Pane,,tile.thinStainedGlass.green,net.minecraft.item.ItemCloth,+,"paneGlassGreen
paneGlass",64,0,minecraft:green_stained_glass_pane#inventory
minecraft:stained_glass_pane,14,,Red Stained Glass Pane,,tile.thinStainedGlass.red,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassRed",64,0,minecraft:red_stained_glass_pane#inventory
minecraft:stained_glass_pane,15,,Black Stained Glass Pane,,tile.thinStainedGlass.black,net.minecraft.item.ItemCloth,+,"paneGlass
paneGlassBlack",64,0,minecraft:black_stained_glass_pane#inventory
minecraft:stained_hardened_clay,0,,White Terracotta,,tile.clayHardenedStained.white,net.minecraft.item.ItemCloth,+,,64,0,minecraft:white_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,1,,Orange Terracotta,,tile.clayHardenedStained.orange,net.minecraft.item.ItemCloth,+,,64,0,minecraft:orange_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,2,,Magenta Terracotta,,tile.clayHardenedStained.magenta,net.minecraft.item.ItemCloth,+,,64,0,minecraft:magenta_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,3,,Light Blue Terracotta,,tile.clayHardenedStained.lightBlue,net.minecraft.item.ItemCloth,+,,64,0,minecraft:light_blue_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,4,,Yellow Terracotta,,tile.clayHardenedStained.yellow,net.minecraft.item.ItemCloth,+,,64,0,minecraft:yellow_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,5,,Lime Terracotta,,tile.clayHardenedStained.lime,net.minecraft.item.ItemCloth,+,,64,0,minecraft:lime_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,6,,Pink Terracotta,,tile.clayHardenedStained.pink,net.minecraft.item.ItemCloth,+,,64,0,minecraft:pink_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,7,,Gray Terracotta,,tile.clayHardenedStained.gray,net.minecraft.item.ItemCloth,+,,64,0,minecraft:gray_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,8,,Light Gray Terracotta,,tile.clayHardenedStained.silver,net.minecraft.item.ItemCloth,+,,64,0,minecraft:silver_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,9,,Cyan Terracotta,,tile.clayHardenedStained.cyan,net.minecraft.item.ItemCloth,+,,64,0,minecraft:cyan_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,10,,Purple Terracotta,,tile.clayHardenedStained.purple,net.minecraft.item.ItemCloth,+,,64,0,minecraft:purple_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,11,,Blue Terracotta,,tile.clayHardenedStained.blue,net.minecraft.item.ItemCloth,+,,64,0,minecraft:blue_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,12,,Brown Terracotta,,tile.clayHardenedStained.brown,net.minecraft.item.ItemCloth,+,,64,0,minecraft:brown_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,13,,Green Terracotta,,tile.clayHardenedStained.green,net.minecraft.item.ItemCloth,+,,64,0,minecraft:green_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,14,,Red Terracotta,,tile.clayHardenedStained.red,net.minecraft.item.ItemCloth,+,,64,0,minecraft:red_stained_hardened_clay#inventory
minecraft:stained_hardened_clay,15,,Black Terracotta,,tile.clayHardenedStained.black,net.minecraft.item.ItemCloth,+,,64,0,minecraft:black_stained_hardened_clay#inventory
minecraft:stick,0,,Stick,,item.stick,net.minecraft.item.Item,-,stickWood,64,0,minecraft:stick#inventory
minecraft:sticky_piston,0,,Sticky Piston,,tile.pistonStickyBase,net.minecraft.item.ItemPiston,+,,64,0,minecraft:sticky_piston#inventory
minecraft:stone,0,,Stone,,tile.stone.stone,net.minecraft.item.ItemMultiTexture,+,stone,64,0,minecraft:stone#inventory
minecraft:stone,1,,Granite,,tile.stone.granite,net.minecraft.item.ItemMultiTexture,+,stoneGranite,64,0,minecraft:granite#inventory
minecraft:stone,2,,Polished Granite,,tile.stone.graniteSmooth,net.minecraft.item.ItemMultiTexture,+,stoneGranitePolished,64,0,minecraft:granite_smooth#inventory
minecraft:stone,3,,Diorite,,tile.stone.diorite,net.minecraft.item.ItemMultiTexture,+,stoneDiorite,64,0,minecraft:diorite#inventory
minecraft:stone,4,,Polished Diorite,,tile.stone.dioriteSmooth,net.minecraft.item.ItemMultiTexture,+,stoneDioritePolished,64,0,minecraft:diorite_smooth#inventory
minecraft:stone,5,,Andesite,,tile.stone.andesite,net.minecraft.item.ItemMultiTexture,+,stoneAndesite,64,0,minecraft:andesite#inventory
minecraft:stone,6,,Polished Andesite,,tile.stone.andesiteSmooth,net.minecraft.item.ItemMultiTexture,+,stoneAndesitePolished,64,0,minecraft:andesite_smooth#inventory
minecraft:stone_axe,0,,Stone Axe,,item.hatchetStone,net.minecraft.item.ItemAxe,-,,1,131,minecraft:stone_axe#inventory
minecraft:stone_brick_stairs,0,,Stone Brick Stairs,,tile.stairsStoneBrickSmooth,net.minecraft.item.ItemBlock,+,,64,0,minecraft:stone_brick_stairs#inventory
minecraft:stone_button,0,,Button,,tile.button,net.minecraft.item.ItemBlock,+,,64,0,minecraft:stone_button#inventory
minecraft:stone_hoe,0,,Stone Hoe,,item.hoeStone,net.minecraft.item.ItemHoe,-,,1,131,minecraft:stone_hoe#inventory
minecraft:stone_pickaxe,0,,Stone Pickaxe,,item.pickaxeStone,net.minecraft.item.ItemPickaxe,-,,1,131,minecraft:stone_pickaxe#inventory
minecraft:stone_pressure_plate,0,,Stone Pressure Plate,,tile.pressurePlateStone,net.minecraft.item.ItemBlock,+,,64,0,minecraft:stone_pressure_plate#inventory
minecraft:stone_shovel,0,,Stone Shovel,,item.shovelStone,net.minecraft.item.ItemSpade,-,,1,131,minecraft:stone_shovel#inventory
minecraft:stone_slab,0,,Stone Slab,,tile.stoneSlab.stone,net.minecraft.item.ItemSlab,+,,64,0,minecraft:stone_slab#inventory
minecraft:stone_slab,1,,Sandstone Slab,,tile.stoneSlab.sand,net.minecraft.item.ItemSlab,+,,64,0,minecraft:sandstone_slab#inventory
minecraft:stone_slab,3,,Cobblestone Slab,,tile.stoneSlab.cobble,net.minecraft.item.ItemSlab,+,,64,0,minecraft:cobblestone_slab#inventory
minecraft:stone_slab,4,,Bricks Slab,,tile.stoneSlab.brick,net.minecraft.item.ItemSlab,+,,64,0,minecraft:brick_slab#inventory
minecraft:stone_slab,5,,Stone Bricks Slab,,tile.stoneSlab.smoothStoneBrick,net.minecraft.item.ItemSlab,+,,64,0,minecraft:stone_brick_slab#inventory
minecraft:stone_slab,6,,Nether Brick Slab,,tile.stoneSlab.netherBrick,net.minecraft.item.ItemSlab,+,,64,0,minecraft:nether_brick_slab#inventory
minecraft:stone_slab,7,,Quartz Slab,,tile.stoneSlab.quartz,net.minecraft.item.ItemSlab,+,,64,0,minecraft:quartz_slab#inventory
minecraft:stone_slab2,0,,Red Sandstone Slab,,tile.stoneSlab2.red_sandstone,net.minecraft.item.ItemSlab,+,,64,0,minecraft:red_sandstone_slab#inventory
minecraft:stone_stairs,0,,Cobblestone Stairs,,tile.stairsStone,net.minecraft.item.ItemBlock,+,,64,0,minecraft:stone_stairs#inventory
minecraft:stone_sword,0,,Stone Sword,,item.swordStone,net.minecraft.item.ItemSword,-,,1,131,minecraft:stone_sword#inventory
minecraft:stonebrick,0,,Stone Bricks,,tile.stonebricksmooth.default,net.minecraft.item.ItemMultiTexture,+,,64,0,minecraft:stonebrick#inventory
minecraft:stonebrick,1,,Mossy Stone Bricks,,tile.stonebricksmooth.mossy,net.minecraft.item.ItemMultiTexture,+,,64,0,minecraft:mossy_stonebrick#inventory
minecraft:stonebrick,2,,Cracked Stone Bricks,,tile.stonebricksmooth.cracked,net.minecraft.item.ItemMultiTexture,+,,64,0,minecraft:cracked_stonebrick#inventory
minecraft:stonebrick,3,,Chiseled Stone Bricks,,tile.stonebricksmooth.chiseled,net.minecraft.item.ItemMultiTexture,+,,64,0,minecraft:chiseled_stonebrick#inventory
minecraft:string,0,,String,,item.string,net.minecraft.item.ItemBlockSpecial,-,string,64,0,minecraft:string#inventory
minecraft:sugar,0,,Sugar,,item.sugar,net.minecraft.item.Item,-,,64,0,minecraft:sugar#inventory
minecraft:tallgrass,1,,Grass,,tile.tallgrass.grass,net.minecraft.item.ItemColored,+,,64,0,minecraft:tall_grass#inventory
minecraft:tallgrass,2,,Fern,,tile.tallgrass.fern,net.minecraft.item.ItemColored,+,,64,0,minecraft:fern#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:night_vision""}",Arrow of Night Vision,§9Night Vision (0:22),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_night_vision""}",Arrow of Night Vision,§9Night Vision (1:00),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:invisibility""}",Arrow of Invisibility,§9Invisibility (0:22),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_invisibility""}",Arrow of Invisibility,§9Invisibility (1:00),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:leaping""}",Arrow of Leaping,§9Jump Boost (0:22),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_leaping""}",Arrow of Leaping,§9Jump Boost (1:00),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_leaping""}",Arrow of Leaping,§9Jump Boost II (0:11),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:fire_resistance""}",Arrow of Fire Resistance,§9Fire Resistance (0:22),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_fire_resistance""}",Arrow of Fire Resistance,§9Fire Resistance (1:00),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:swiftness""}",Arrow of Swiftness,"§9Speed (0:22)

§5When Applied:
§9+20% Speed",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_swiftness""}",Arrow of Swiftness,"§9Speed (1:00)

§5When Applied:
§9+20% Speed",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_swiftness""}",Arrow of Swiftness,"§9Speed II (0:11)

§5When Applied:
§9+40% Speed",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:slowness""}",Arrow of Slowness,"§cSlowness (0:11)

§5When Applied:
§c-15% Speed",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_slowness""}",Arrow of Slowness,"§cSlowness (0:30)

§5When Applied:
§c-15% Speed",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:water_breathing""}",Arrow of Water Breathing,§9Water Breathing (0:22),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_water_breathing""}",Arrow of Water Breathing,§9Water Breathing (1:00),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:healing""}",Arrow of Healing,§9Instant Health,item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_healing""}",Arrow of Healing,§9Instant Health II,item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:harming""}",Arrow of Harming,§cInstant Damage,item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_harming""}",Arrow of Harming,§cInstant Damage II,item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:poison""}",Arrow of Poison,§cPoison (0:05),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_poison""}",Arrow of Poison,§cPoison (0:11),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_poison""}",Arrow of Poison,§cPoison II (0:02),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:regeneration""}",Arrow of Regeneration,§9Regeneration (0:05),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_regeneration""}",Arrow of Regeneration,§9Regeneration (0:11),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_regeneration""}",Arrow of Regeneration,§9Regeneration II (0:02),item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strength""}",Arrow of Strength,"§9Strength (0:22)

§5When Applied:
§9+3 Attack Damage",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_strength""}",Arrow of Strength,"§9Strength (1:00)

§5When Applied:
§9+3 Attack Damage",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:strong_strength""}",Arrow of Strength,"§9Strength II (0:11)

§5When Applied:
§9+6 Attack Damage",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:weakness""}",Arrow of Weakness,"§cWeakness (0:11)

§5When Applied:
§c-4 Attack Damage",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:long_weakness""}",Arrow of Weakness,"§cWeakness (0:30)

§5When Applied:
§c-4 Attack Damage",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tipped_arrow,0,"{Potion:""minecraft:luck""}",Arrow of Luck,"§9Luck (0:37)

§5When Applied:
§9+1 Luck",item.tipped_arrow,net.minecraft.item.ItemTippedArrow,-,,64,0,minecraft:tipped_arrow#inventory
minecraft:tnt,0,,TNT,,tile.tnt,net.minecraft.item.ItemBlock,+,,64,0,minecraft:tnt#inventory
minecraft:tnt_minecart,0,,Minecart with TNT,,item.minecartTnt,net.minecraft.item.ItemMinecart,-,,1,0,minecraft:tnt_minecart#inventory
minecraft:torch,0,,Torch,,tile.torch,net.minecraft.item.ItemBlock,+,torch,64,0,minecraft:torch#inventory
minecraft:totem_of_undying,0,,Totem of Undying,,item.totem,net.minecraft.item.Item,-,,1,0,minecraft:totem#inventory
minecraft:trapdoor,0,,Wooden Trapdoor,,tile.trapdoor,net.minecraft.item.ItemBlock,+,,64,0,minecraft:trapdoor#inventory
minecraft:trapped_chest,0,,Trapped Chest,,tile.chestTrap,net.minecraft.item.ItemBlock,+,"chest
chestTrapped",64,0,minecraft:trapped_chest#inventory
minecraft:tripwire_hook,0,,Tripwire Hook,,tile.tripWireSource,net.minecraft.item.ItemBlock,+,,64,0,minecraft:tripwire_hook#inventory
minecraft:vine,0,,Vines,,tile.vine,net.minecraft.item.ItemColored,+,vine,64,0,minecraft:vine#inventory
minecraft:water_bucket,0,,Water Bucket,,item.bucketWater,net.minecraft.item.ItemBucket,-,,1,0,minecraft:water_bucket#inventory
minecraft:waterlily,0,,Lily Pad,,tile.waterlily,net.minecraft.item.ItemLilyPad,+,,64,0,minecraft:waterlily#inventory
minecraft:web,0,,Cobweb,,tile.web,net.minecraft.item.ItemBlock,+,,64,0,minecraft:web#inventory
minecraft:wheat,0,,Wheat,,item.wheat,net.minecraft.item.Item,-,cropWheat,64,0,minecraft:wheat#inventory
minecraft:wheat_seeds,0,,Seeds,,item.seeds,net.minecraft.item.ItemSeeds,-,,64,0,minecraft:wheat_seeds#inventory
minecraft:white_glazed_terracotta,0,,White Glazed Terracotta,,tile.glazedTerracottaWhite,net.minecraft.item.ItemBlock,+,,64,0,minecraft:white_glazed_terracotta#inventory
minecraft:white_shulker_box,0,,White Shulker Box,,tile.shulkerBoxWhite,net.minecraft.item.ItemShulkerBox,+,,1,0,minecraft:white_shulker_box#inventory
minecraft:wooden_axe,0,,Wooden Axe,,item.hatchetWood,net.minecraft.item.ItemAxe,-,,1,59,minecraft:wooden_axe#inventory
minecraft:wooden_button,0,,Button,,tile.button,net.minecraft.item.ItemBlock,+,,64,0,minecraft:wooden_button#inventory
minecraft:wooden_door,0,,Oak Door,,item.doorOak,net.minecraft.item.ItemDoor,-,doorWood,64,0,minecraft:oak_door#inventory
minecraft:wooden_hoe,0,,Wooden Hoe,,item.hoeWood,net.minecraft.item.ItemHoe,-,,1,59,minecraft:wooden_hoe#inventory
minecraft:wooden_pickaxe,0,,Wooden Pickaxe,,item.pickaxeWood,net.minecraft.item.ItemPickaxe,-,,1,59,minecraft:wooden_pickaxe#inventory
minecraft:wooden_pressure_plate,0,,Wooden Pressure Plate,,tile.pressurePlateWood,net.minecraft.item.ItemBlock,+,,64,0,minecraft:wooden_pressure_plate#inventory
minecraft:wooden_shovel,0,,Wooden Shovel,,item.shovelWood,net.minecraft.item.ItemSpade,-,,1,59,minecraft:wooden_shovel#inventory
minecraft:wooden_slab,0,,Oak Wood Slab,,tile.woodSlab.oak,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:oak_slab#inventory
minecraft:wooden_slab,1,,Spruce Wood Slab,,tile.woodSlab.spruce,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:spruce_slab#inventory
minecraft:wooden_slab,2,,Birch Wood Slab,,tile.woodSlab.birch,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:birch_slab#inventory
minecraft:wooden_slab,3,,Jungle Wood Slab,,tile.woodSlab.jungle,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:jungle_slab#inventory
minecraft:wooden_slab,4,,Acacia Wood Slab,,tile.woodSlab.acacia,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:acacia_slab#inventory
minecraft:wooden_slab,5,,Dark Oak Wood Slab,,tile.woodSlab.big_oak,net.minecraft.item.ItemSlab,+,slabWood,64,0,minecraft:dark_oak_slab#inventory
minecraft:wooden_sword,0,,Wooden Sword,,item.swordWood,net.minecraft.item.ItemSword,-,,1,59,minecraft:wooden_sword#inventory
minecraft:wool,0,,White Wool,,tile.cloth.white,net.minecraft.item.ItemCloth,+,,64,0,minecraft:white_wool#inventory
minecraft:wool,1,,Orange Wool,,tile.cloth.orange,net.minecraft.item.ItemCloth,+,,64,0,minecraft:orange_wool#inventory
minecraft:wool,2,,Magenta Wool,,tile.cloth.magenta,net.minecraft.item.ItemCloth,+,,64,0,minecraft:magenta_wool#inventory
minecraft:wool,3,,Light Blue Wool,,tile.cloth.lightBlue,net.minecraft.item.ItemCloth,+,,64,0,minecraft:light_blue_wool#inventory
minecraft:wool,4,,Yellow Wool,,tile.cloth.yellow,net.minecraft.item.ItemCloth,+,,64,0,minecraft:yellow_wool#inventory
minecraft:wool,5,,Lime Wool,,tile.cloth.lime,net.minecraft.item.ItemCloth,+,,64,0,minecraft:lime_wool#inventory
minecraft:wool,6,,Pink Wool,,tile.cloth.pink,net.minecraft.item.ItemCloth,+,,64,0,minecraft:pink_wool#inventory
minecraft:wool,7,,Gray Wool,,tile.cloth.gray,net.minecraft.item.ItemCloth,+,,64,0,minecraft:gray_wool#inventory
minecraft:wool,8,,Light Gray Wool,,tile.cloth.silver,net.minecraft.item.ItemCloth,+,,64,0,minecraft:silver_wool#inventory
minecraft:wool,9,,Cyan Wool,,tile.cloth.cyan,net.minecraft.item.ItemCloth,+,,64,0,minecraft:cyan_wool#inventory
minecraft:wool,10,,Purple Wool,,tile.cloth.purple,net.minecraft.item.ItemCloth,+,,64,0,minecraft:purple_wool#inventory
minecraft:wool,11,,Blue Wool,,tile.cloth.blue,net.minecraft.item.ItemCloth,+,,64,0,minecraft:blue_wool#inventory
minecraft:wool,12,,Brown Wool,,tile.cloth.brown,net.minecraft.item.ItemCloth,+,,64,0,minecraft:brown_wool#inventory
minecraft:wool,13,,Green Wool,,tile.cloth.green,net.minecraft.item.ItemCloth,+,,64,0,minecraft:green_wool#inventory
minecraft:wool,14,,Red Wool,,tile.cloth.red,net.minecraft.item.ItemCloth,+,,64,0,minecraft:red_wool#inventory
minecraft:wool,15,,Black Wool,,tile.cloth.black,net.minecraft.item.ItemCloth,+,,64,0,minecraft:black_wool#inventory
minecraft:writable_book,0,,Book and Quill,,item.writingBook,net.minecraft.item.ItemWritableBook,-,,1,0,minecraft:writable_book#inventory
minecraft:yellow_flower,0,,Dandelion,,tile.flower1.dandelion,net.minecraft.item.ItemMultiTexture,+,,64,0,minecraft:dandelion#inventory
minecraft:yellow_glazed_terracotta,0,,Yellow Glazed Terracotta,,tile.glazedTerracottaYellow,net.minecraft.item.ItemBlock,+,,64,0,minecraft:yellow_glazed_terracotta#inventory
minecraft:yellow_shulker_box,0,,Yellow Shulker Box,,tile.shulkerBoxYellow,net.minecraft.item.ItemShulkerBox,+,,1,0,minecraft:yellow_shulker_box#inventory
